,Condition,Date/Time,current,power,voltage
264,normal,Wed Oct 23 18:28:22 2019,0.07,1.15,16.03
265,normal,Wed Oct 23 18:28:23 2019,0.06,1.02,15.52
266,normal,Wed Oct 23 18:28:24 2019,0.05,0.89,14.97
267,normal,Wed Oct 23 18:28:25 2019,0.07,1.02,14.46
268,normal,Wed Oct 23 18:28:26 2019,0.06,0.89,13.97
269,normal,Wed Oct 23 18:28:27 2019,0.07,1.02,14.35
270,normal,Wed Oct 23 18:28:28 2019,0.05,0.89,15.4
271,normal,Wed Oct 23 18:28:29 2019,0.07,1.15,16.36
272,normal,Wed Oct 23 18:28:30 2019,0.06,1.15,16.58
273,normal,Wed Oct 23 18:28:31 2019,0.06,1.15,16.49
274,normal,Wed Oct 23 18:28:32 2019,0.07,1.15,16.35
275,normal,Wed Oct 23 18:28:33 2019,0.06,1.02,16.32
276,normal,Wed Oct 23 18:28:34 2019,0.06,1.02,16.54
277,normal,Wed Oct 23 18:28:35 2019,0.05,1.02,19.1
278,normal,Wed Oct 23 18:28:36 2019,0.06,1.4,22.52
279,normal,Wed Oct 23 18:28:37 2019,0.06,1.53,24.27
280,normal,Wed Oct 23 18:28:38 2019,0.06,1.66,24.71
281,normal,Wed Oct 23 18:28:39 2019,0.06,1.53,25.03
282,normal,Wed Oct 23 18:28:40 2019,0.07,1.79,25.17
283,normal,Wed Oct 23 18:28:41 2019,0.08,2.05,25.56
284,normal,Wed Oct 23 18:28:42 2019,0.08,2.3,25.73
285,normal,Wed Oct 23 18:28:43 2019,0.09,2.43,25.56
286,normal,Wed Oct 23 18:28:44 2019,0.1,2.56,25.21
287,normal,Wed Oct 23 18:28:45 2019,0.1,2.57,24.83
288,normal,Wed Oct 23 18:28:46 2019,0.09,2.31,24.4
289,normal,Wed Oct 23 18:28:47 2019,0.11,2.69,24.03
290,normal,Wed Oct 23 18:28:48 2019,0.1,2.57,23.65
291,normal,Wed Oct 23 18:28:49 2019,0.11,2.57,23.28
292,normal,Wed Oct 23 18:28:50 2019,0.1,2.44,22.9
293,normal,Wed Oct 23 18:28:51 2019,0.1,2.44,22.54
294,normal,Wed Oct 23 18:28:52 2019,0.1,2.44,22.22
295,normal,Wed Oct 23 18:28:53 2019,0.11,2.44,21.87
296,normal,Wed Oct 23 18:28:54 2019,0.11,2.44,21.56
297,normal,Wed Oct 23 18:28:55 2019,0.11,2.44,21.26
298,normal,Wed Oct 23 18:28:56 2019,0.11,2.31,20.98
299,normal,Wed Oct 23 18:28:57 2019,0.1,2.18,20.72
300,open,Wed Oct 23 18:28:58 2019,0.0,0.0,2.04
301,open,Wed Oct 23 18:28:59 2019,0.0,0.0,1.93
302,open,Wed Oct 23 18:29:00 2019,0.0,0.0,1.98
303,open,Wed Oct 23 18:29:01 2019,0.0,0.0,1.96
304,open,Wed Oct 23 18:29:02 2019,0.0,0.0,2.02
305,open,Wed Oct 23 18:29:03 2019,0.0,0.0,2.02
306,open,Wed Oct 23 18:29:04 2019,0.0,0.0,2.06
307,open,Wed Oct 23 18:29:05 2019,0.0,0.0,2.02
308,open,Wed Oct 23 18:29:06 2019,0.0,0.0,1.95
309,open,Wed Oct 23 18:29:07 2019,0.0,0.0,2.03
310,open,Wed Oct 23 18:29:08 2019,0.0,0.0,1.99
311,open,Wed Oct 23 18:29:09 2019,0.0,0.0,1.99
312,open,Wed Oct 23 18:29:10 2019,0.0,0.0,2.03
313,open,Wed Oct 23 18:29:11 2019,0.0,0.0,2.04
314,open,Wed Oct 23 18:29:12 2019,0.0,0.0,2.02
315,open,Wed Oct 23 18:29:13 2019,0.0,0.0,2.01
316,open,Wed Oct 23 18:29:14 2019,0.0,0.0,1.93
317,open,Wed Oct 23 18:29:15 2019,0.0,0.0,2.01
318,open,Wed Oct 23 18:29:16 2019,0.0,0.0,2.04
319,open,Wed Oct 23 18:29:17 2019,0.0,0.0,1.98
320,open,Wed Oct 23 18:29:18 2019,0.0,0.0,2.0
321,open,Wed Oct 23 18:29:19 2019,0.0,0.0,2.0
322,open,Wed Oct 23 18:29:20 2019,0.0,0.0,1.93
323,open,Wed Oct 23 18:29:21 2019,0.0,0.0,2.03
324,open,Wed Oct 23 18:29:22 2019,0.0,0.0,1.96
325,open,Wed Oct 23 18:29:23 2019,0.0,0.0,2.04
326,open,Wed Oct 23 18:29:24 2019,0.0,0.0,1.99
327,open,Wed Oct 23 18:29:25 2019,0.0,0.0,1.97
328,open,Wed Oct 23 18:29:26 2019,0.0,0.0,2.04
329,open,Wed Oct 23 18:29:27 2019,0.0,0.0,1.99
330,open,Wed Oct 23 18:29:28 2019,0.0,0.0,1.95
331,open,Wed Oct 23 18:29:29 2019,0.0,0.0,2.01
332,open,Wed Oct 23 18:29:30 2019,0.0,0.0,1.97
333,open,Wed Oct 23 18:29:31 2019,0.0,0.0,1.95
334,open,Wed Oct 23 18:29:32 2019,0.0,0.0,2.03
335,open,Wed Oct 23 18:29:33 2019,0.0,0.0,2.05
